_ano_pasta,_doc_path,_filename,frequencia,hospital,indicador,meta,oss_gestora,tipo_documento,unidade
2022,C:\OSS-Goias\documentos\Instituto Patris\HEL\2022\05_Contrato_Gestao_Aditivos\id3888_1.16.1 Primeiro Termo Aditivo ao Contrato de Gestão nº 45_2022-SES_GO.pdf,id3888_1.16.1 Primeiro Termo Aditivo ao Contrato de Gestão nº 45_2022-SES_GO,mensal,HEL,Prescrições analisadas por profissional farmacêutico por mês,100,Instituto Patris,termo_aditivo,%
2022,C:\OSS-Goias\documentos\Instituto Patris\HEL\2022\05_Contrato_Gestao_Aditivos\id3888_1.16.1 Primeiro Termo Aditivo ao Contrato de Gestão nº 45_2022-SES_GO.pdf,id3888_1.16.1 Primeiro Termo Aditivo ao Contrato de Gestão nº 45_2022-SES_GO,mensal,HEL,Notificações de eventos adversos envolvendo medicamentos tratadas pelo serviço de farmácia por mês,100,Instituto Patris,termo_aditivo,%
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Internação - Clínica Médica,201,ISG,termo_aditivo,saídas
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Internação - Clínica Pediátrica,34,ISG,termo_aditivo,saídas
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Internação - Cirúrgica,10,ISG,termo_aditivo,saídas
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Leito Dia - Atendimentos,330,ISG,termo_aditivo,atendimentos
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Consulta médica na Atenção Especializada,2900,ISG,termo_aditivo,consultas
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Consulta multiprofissional na Atenção Especializada,450,ISG,termo_aditivo,consultas
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Pequenos Procedimentos Ambulatoriais,250,ISG,termo_aditivo,procedimentos
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,Cirurgia eletiva de alto giro,10,ISG,termo_aditivo,cirurgias
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Análise Clínica,2000,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Broncoscopia,10,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Colonoscopia,35,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Ecocardiograma (transtorácico),50,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Elastografia,20,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Esofagogastroduodenoscopia,50,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Radiografia sem contraste,80,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Tomografia Computadorizada,150,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\ISG\HDT\2023\05_Contrato_Gestao_Aditivos\16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2.pdf,16o-Termo-Aditivo-2023-ao-CG-n.o-091-2012-–-SES.GO_-2,mensal,HDT,SADT Externo - Ultrassom,50,ISG,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1700488721202-Competencias 1° termo aditivo.pdf,1700488721202-Competencias 1° termo aditivo,mensal,HEANA,Internações UTI Adulto (leitos críticos) - paciente dia projetado,547,FUNEV,termo_aditivo,paciente-dia/mês
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1700488721202-Competencias 1° termo aditivo.pdf,1700488721202-Competencias 1° termo aditivo,mensal,HEANA,Leitos UTI Adulto (leitos críticos),18,FUNEV,termo_aditivo,leitos
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1700501422686-Competencias 2° termo aditivo.pdf,1700501422686-Competencias 2° termo aditivo,mensal,HEANA,Paciente Dia Projetado - UTI Adulto (18 leitos críticos com perfil convencional),547,FUNEV,termo_aditivo,paciente-dia
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Internação - Clínica Cirúrgica,4293,FUNEV,termo_aditivo,saídas
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Internação - Clínica Médica,2172,FUNEV,termo_aditivo,saídas
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Cirurgias Programadas de alto giro,1032,FUNEV,termo_aditivo,cirurgias
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Cirurgias Programadas gerais,1341,FUNEV,termo_aditivo,cirurgias
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Consulta médica na Atenção Especializada,14400,FUNEV,termo_aditivo,consultas
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Consulta multiprofissional na Atenção Especializada,2400,FUNEV,termo_aditivo,consultas
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Leito Dia - Atendimentos,1980,FUNEV,termo_aditivo,diárias
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Procedimentos Programados (leito dia),1980,FUNEV,termo_aditivo,procedimentos
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,Atendimentos do Serviço de Atenção Domiciliar,1260,FUNEV,termo_aditivo,atendimentos
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,SADT Externo - Eletrocardiograma,2400,FUNEV,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,SADT Externo - Raio x,4800,FUNEV,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,SADT Externo - Tomografia Computadorizada,2400,FUNEV,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\FUNEV\HEANA\2023\05_Contrato_Gestao_Aditivos\1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019.pdf,1772651247549-4_Termo_Aditivo_ao_Contrato_de_Gestão_nº_662019,anual,HEANA,SADT Externo - Ultrassom,960,FUNEV,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Saídas Cirúrgicas,222,IMED,termo_aditivo,saídas
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Saídas Clínicas,119,IMED,termo_aditivo,saídas
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Atendimentos Leito Dia,132,IMED,termo_aditivo,atendimentos
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Consulta Médica na Atenção Especializada,1100,IMED,termo_aditivo,consultas
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Consulta Multiprofissional na Atenção Especializada,800,IMED,termo_aditivo,consultas
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Pequenos Procedimentos Ambulatoriais,100,IMED,termo_aditivo,procedimentos
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Cirurgia eletiva hospitalar de alto giro,100,IMED,termo_aditivo,cirurgias
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,Cirurgia eletiva hospitalar de média ou alta complexidade (sem alto custo),30,IMED,termo_aditivo,cirurgias
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,"SADT Externo - Doppler (MMII, MMSS e carótida)",30,IMED,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,SADT Externo - Radiografia,10,IMED,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,SADT Externo - Tomografia Computadorizada,100,IMED,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\4o-TA-Hetrin_037-2019.pdf,4o-TA-Hetrin_037-2019,mensal,HETRIN,SADT Externo - Ultrassom,40,IMED,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,mensal,HUGOL,Cumprimento de metas no primeiro mês (fase de reestruturação),40,AGIR,outro,%
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,mensal,HUGOL,Cumprimento de metas no segundo mês (fase de reestruturação),50,AGIR,outro,%
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,mensal,HUGOL,Cumprimento de metas no terceiro mês (fase de reestruturação),60,AGIR,outro,%
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,mensal,HUGOL,Cumprimento de metas no quarto mês (fase de reestruturação),70,AGIR,outro,%
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,mensal,HUGOL,Cumprimento de metas no quinto mês (fase de reestruturação),80,AGIR,outro,%
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,mensal,HUGOL,Cumprimento de metas a partir do sexto mês,90,AGIR,outro,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,mensal,HUAPA,Cumprimento de metas no primeiro mês (fase de reestruturação),40,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,mensal,HUAPA,Cumprimento de metas no segundo mês (fase de reestruturação),50,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,mensal,HUAPA,Cumprimento de metas no terceiro mês (fase de reestruturação),60,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,mensal,HUAPA,Cumprimento de metas no quarto mês (fase de reestruturação),70,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,mensal,HUAPA,Cumprimento de metas no quinto mês (fase de reestruturação),80,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,mensal,HUAPA,Cumprimento de metas a partir do sexto mês,90,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,mensal,HUAPA,Cumprimento das metas no primeiro mês (fase de reestruturação),40,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,mensal,HUAPA,Cumprimento das metas no segundo mês (fase de reestruturação),50,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,mensal,HUAPA,Cumprimento das metas no terceiro mês (fase de reestruturação),60,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,mensal,HUAPA,Cumprimento das metas no quarto mês (fase de reestruturação),70,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,mensal,HUAPA,Cumprimento das metas no quinto mês (fase de reestruturação),80,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,mensal,HUAPA,Cumprimento das metas a partir do sexto mês,90,IGH,termo_aditivo,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,mensal,HUAPA,Cumprimento de metas no primeiro mês de reestruturação,40,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,mensal,HUAPA,Cumprimento de metas no segundo mês de reestruturação,50,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,mensal,HUAPA,Cumprimento de metas no terceiro mês de reestruturação,60,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,mensal,HUAPA,Cumprimento de metas no quarto mês de reestruturação,70,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,mensal,HUAPA,Cumprimento de metas no quinto mês de reestruturação,80,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,mensal,HUAPA,Cumprimento de metas a partir do sexto mês,90,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 5° Aditivo.pdf,Contrato 096 - 5° Aditivo,mensal,HUAPA,Radiografias (produção mensal interna),2800,IGH,termo_aditivo,radiografias
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 5° Aditivo.pdf,Contrato 096 - 5° Aditivo,mensal,HUAPA,Ultrassonografias (produção mensal interna),200,IGH,termo_aditivo,ultrassonografias
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 5° Aditivo.pdf,Contrato 096 - 5° Aditivo,mensal,HUAPA,Tomografias Computadorizadas (produção mensal interna),1800,IGH,termo_aditivo,tomografias
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 5° Aditivo.pdf,Contrato 096 - 5° Aditivo,mensal,HUAPA,Tomografia Computadorizada - SADT externo (meta mensal mínima),100,IGH,termo_aditivo,exames
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096.pdf,Contrato 096,mensal,HUAPA,Cumprimento de metas no primeiro mês (fase de reestruturação),40,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096.pdf,Contrato 096,mensal,HUAPA,Cumprimento de metas no segundo mês (fase de reestruturação),50,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096.pdf,Contrato 096,mensal,HUAPA,Cumprimento de metas no terceiro mês (fase de reestruturação),60,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096.pdf,Contrato 096,mensal,HUAPA,Cumprimento de metas no quarto mês (fase de reestruturação),70,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096.pdf,Contrato 096,mensal,HUAPA,Cumprimento de metas no quinto mês (fase de reestruturação),80,IGH,contrato_gestao_inicial,%
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096.pdf,Contrato 096,mensal,HUAPA,Cumprimento de metas a partir do sexto mês,90,IGH,contrato_gestao_inicial,%
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Clínica Cirúrgica (ortopedia/trauma),593,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Clínica Cirúrgica (geral),308,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Clínica Cirúrgica (especialidades),331,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Clínica Cirúrgica (cardiologia),189,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Clínica Médica,235,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Clínica Cardiologia,117,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Clínica Pediátrica,135,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Internação - Enfermaria Queimados,23,AGIR,termo_aditivo,saídas
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\05_Contrato_Gestao_Aditivos\11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024.pdf,11° Aditivo ao Contrato de Gestão 003-14 HUGOL_2024,mensal,HUGOL,Cirurgia Eletiva hospitalar de alto giro,80,AGIR,termo_aditivo,cirurgias
