_ano_pasta,_doc_path,_filename,condicao_aplicacao,descricao,hospital,oss_gestora,tipo_documento,valor_ou_percentual
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024.pdf,05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024,Desconto referente ao Programa de Residência Médica,Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"Valores mensais variáveis (jan-24: R$48.731,10; fev-24: R$40.403,94; mar-24: R$43.458,86; abr-24: R$32.520,24; mai-24: R$32.520,24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024.pdf,05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024,Valor da folha de pagamento inferior ao previsto contratualmente,Glosa - Diferença do ajuste de folha (valor da folha menor que o previsto no contrato),HDT,ISG,outro,"Valores mensais variáveis (jan-24: R$28.585,46; fev-24: R$101.885,73; mar-24: R$114.588,70; abr-24: R$162.820,62; mai-24: R$130.286,78)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024.pdf,05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024,Desconto referente às faturas de energia elétrica (concessionárias),Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"Valores mensais variáveis (jan-24: R$86.753,48; fev-24: R$66.977,95; mar-24: R$65.381,60; abr-24: R$70.152,29; mai-24: R$72.248,99; jun-24: R$100.000,00; jul-24: R$100.000,00)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024.pdf,05.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Julho-2024,Descumprimento de metas contratuais pactuadas,Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024,"Servidores cedidos pela SES ao HDT, cujos custos são descontados do repasse mensal",Glosa - Servidores cedidos,HDT,ISG,outro,"Valores variáveis por mês (ex: jan/24 R$1.399.995,89; fev/24 R$1.335.022,78; mar/24 R$1.319.264,89; abr/24 R$1.281.971,59; mai/24 R$1.314.505,43; jun/24 R$1.364.251,69; jul/24 R$1.315.779,87; ago/24 R$1.546.292,30)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024,Folha do Programa de Residência Médica descontada do repasse mensal,Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"Valores variáveis por mês (ex: jan/24 R$48.731,10; fev/24 R$40.403,94; mar/24 R$43.458,86; abr/24 R$32.520,24; mai/24 R$32.520,24; jun/24 R$29.071,13; jul/24 R$36.954,83; ago/24 R$53.707,70)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024,Diferença entre o valor previsto contratualmente para folha de pessoal e o valor efetivamente executado,Outras Glosas - Diferença do ajuste de folha - valor da folha menor que o previsto no Contrato,HDT,ISG,outro,"Valores variáveis por mês (ex: jan/24 R$28.585,46; fev/24 R$101.885,73; mar/24 R$114.588,70; abr/24 R$162.820,62; mai/24 R$130.286,78; jun/24 R$185.362,33; jul/24 R$225.950,45)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024,Faturas de energia elétrica pagas diretamente pela SES e descontadas do repasse,Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"Valores variáveis por mês (ex: jan/24 R$86.753,48; fev/24 R$66.977,95; mar/24 R$65.381,60; abr/24 R$70.152,29; mai/24 R$72.248,99; jun/24 R$62.902,61; jul/24 R$52.944,79; ago/24 R$100.000,00)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Agosto-2024,Descumprimento de metas pactuadas no contrato de gestão,Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1,Dedução dos repasses mensais referente a servidores cedidos ao HDT,Glosa - Servidores cedidos,HDT,ISG,outro,"Valores variáveis por mês (jan-24: R$ 1.399.995,89; fev-24: R$ 1.335.022,78; mar-24 a jun-24: R$ 1.600.000,00 cada)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1,Dedução dos repasses mensais referente a residentes médicos,Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"jan-24: R$ 48.731,10; fev-24: R$ 40.403,94"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1,Quando o valor da folha de pagamento é menor que o previsto contratualmente,Outras Glosas - Diferença do ajuste de folha (valor da folha menor que o previsto no Contrato),HDT,ISG,outro,"jan-24: R$ 28.585,46; fev-24: R$ 101.885,73"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1,Dedução referente a faturas de energia elétrica pagas pelo Estado,Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"jan-24: R$ 86.753,48; fev-24: R$ 66.977,95; mar-24 a jun-24: R$ 100.000,00 cada"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1.pdf,06.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Janeiro-a-Marco-24-1,Descumprimento de metas contratuais pactuadas,Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24.pdf,07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24,"Desconto mensal referente a servidores cedidos (jan-24 a abr-24), natureza 3.1.91.11.10, processo 201800010008207",Glosa - Servidores cedidos,HDT,ISG,outro,"6.654.283,56"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24.pdf,07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24,"Desconto mensal referente a folha de residência médica (jan-24 a mar-24), natureza 3.1.91.11.10, processo 201800010008207",Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"132.593,90"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24.pdf,07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24,"Valor da folha menor que o previsto no contrato (jan-24 a mar-24), natureza 3.1.91.11.10, processo 201800010008207",Outras Glosas - Diferença do ajuste de folha,HDT,ISG,outro,"245.059,89"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24.pdf,07.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Abril-24,"Desconto mensal referente a faturas de energia elétrica (jan-24 a abr-24), natureza 3.3.90.39.04, processo 201800010008207",Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"319.113,03"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel.xlsx,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel,"Desconto referente a servidores cedidos pela SES/GO à OSS, natureza 3.1.91.11.10, processo 201800010008207",Glosa - Servidores cedidos,HDT,ISG,outro,"Variável por mês (ex: jan/2024: R$ 1.399.995,89; fev: R$ 1.335.022,78; mar: R$ 1.319.264,89; abr: R$ 1.281.971,59; mai: R$ 1.314.505,43; jun: R$ 1.364.251,69; jul: R$ 1.315.779,87; ago: R$ 1.288.747,50; set: R$ 1.477.312,45)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel.xlsx,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel,"Desconto referente ao Programa de Residência Médica, natureza 3.1.91.11.10, processo 201800010008207",Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"Variável por mês (ex: jan: R$ 48.731,10; fev: R$ 40.403,94; mar: R$ 43.458,86; abr: R$ 32.520,24; mai: R$ 32.520,24; jun: R$ 29.071,13; jul: R$ 36.954,83; ago: R$ 53.707,70; set: R$ 101.372,70)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel.xlsx,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel,"Ajuste de folha quando valor realizado é menor que o previsto, natureza 3.1.91.11.10, processo 201800010008207",Outras Glosas - Diferença do ajuste de folha (valor da folha menor que o previsto no Contrato),HDT,ISG,outro,"Variável por mês (ex: jan: R$ 28.585,46; fev: R$ 101.885,73; mar: R$ 114.588,70; abr: R$ 162.820,62; mai: R$ 130.286,78; jun: R$ 185.362,33; jul: R$ 225.950,45)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel.xlsx,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel,"Desconto referente a faturas de energia elétrica, natureza 3.3.90.39.04, processo 201800010008207",Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"Variável por mês (ex: jan: R$ 86.753,48; fev: R$ 66.977,95; mar: R$ 65.381,60; abr: R$ 70.152,29; mai: R$ 72.248,99; jun: R$ 62.902,61; jul: R$ 52.944,79; ago: R$ 56.259,27; set: R$ 100.000,00)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel.xlsx,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel,"Natureza 3.3.90.39.04, área SES/GAAL-11410, SES/GMAE-14421 e SES/SUPECC-03082",Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel.xlsx,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024-Excel,"Competência set/2024, processo 202300010065787",Provisão de Fundo Rescisório,HDT,ISG,outro,"R$ 150.000,00"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024.pdf,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024,Desconto referente à folha de pessoal de servidores cedidos pela SES/GO à unidade,Glosa - Servidores cedidos,HDT,ISG,outro,"Variável por mês (ex: R$ 1.399.995,89 em jan/24; R$ 1.335.022,78 em fev/24; R$ 1.319.264,89 em mar/24; R$ 1.281.971,59 em abr/24; R$ 1.314.505,43 em mai/24; R$ 1.364.251,69 em jun/24; R$ 1.315.779,87 em jul/24; R$ 1.288.747,50 em ago/24; R$ 1.477.312,45 em set/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024.pdf,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024,Desconto referente à folha do Programa de Residência Médica,Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"Variável por mês (ex: R$ 48.731,10 em jan/24; R$ 40.403,94 em fev/24; R$ 43.458,86 em mar/24; R$ 32.520,24 em abr/24; R$ 32.520,24 em mai/24; R$ 29.071,13 em jun/24; R$ 36.954,83 em jul/24; R$ 53.707,70 em ago/24; R$ 101.372,70 em set/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024.pdf,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024,Valor da folha de pessoal inferior ao previsto contratualmente,Outras Glosas - Diferença do ajuste de folha (valor da folha menor que o previsto no contrato),HDT,ISG,outro,"Variável por mês (ex: R$ 28.585,46 em jan/24; R$ 101.885,73 em fev/24; R$ 114.588,70 em mar/24; R$ 162.820,62 em abr/24; R$ 130.286,78 em mai/24; R$ 185.362,33 em jun/24; R$ 225.950,45 em jul/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024.pdf,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024,Desconto referente às faturas de energia elétrica pagas diretamente pelo Estado,Glosa - Concessionárias (faturas de energia elétrica),HDT,ISG,outro,"Variável por mês (ex: R$ 86.753,48 em jan/24; R$ 66.977,95 em fev/24; R$ 65.381,60 em mar/24; R$ 70.152,29 em abr/24; R$ 72.248,99 em mai/24; R$ 62.902,61 em jun/24; R$ 52.944,79 em jul/24; R$ 56.259,27 em ago/24; R$ 100.000,00 em set/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024.pdf,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024,Descumprimento de metas pactuadas no contrato de gestão,Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024.pdf,09.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Setembro-2024,Referência setembro/2024,Provisão de Fundo Rescisório,HDT,ISG,outro,"R$ 150.000,00"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel.xlsx,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel,"Desconto referente a servidores cedidos pela SES/GO à OSS, processado mensalmente via processo 201800010008207, natureza 3.1.91.11.10",Glosa - Servidores cedidos,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel.xlsx,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel,"Desconto referente a residentes do Programa de Residência Médica, processado mensalmente via processo 201800010008207, natureza 3.1.91.11.10",Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel.xlsx,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel,"Desconto aplicado quando o valor da folha de pagamento executado é menor que o previsto no Contrato de Gestão, natureza 3.1.91.11.10",Outras Glosas - Diferença do ajuste de folha - valor da folha menor que o previsto no Contrato,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel.xlsx,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel,"Desconto referente às faturas de energia elétrica pagas pela SES/GO, natureza 3.3.90.39.04, responsável SES/GAAL-11410, SES/GMAE-14421 e SES/SUPECC-03082",Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel.xlsx,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024-Excel,"Desconto por não cumprimento de metas contratuais, natureza 3.3.90.39.04",Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024.pdf,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024,"Desconto do repasse mensal referente ao custo de servidores estaduais cedidos à unidade, lançado na planilha de repasse mensal",Glosa - Servidores cedidos,HDT,ISG,outro,"Variável por mês (ex: R$ 1.399.995,89 em jan/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024.pdf,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024,Desconto do repasse mensal referente à folha de residência médica,Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"Variável por mês (ex: R$ 48.731,10 em jan/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024.pdf,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024,Diferença entre valor previsto contratualmente e valor efetivo da folha de pagamento,Outras Glosas - Diferença do ajuste de folha - valor da folha menor que o previsto no Contrato,HDT,ISG,outro,"Variável por mês (ex: R$ 28.585,46 em jan/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024.pdf,10.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Outubro-2024,Desconto do repasse mensal referente às faturas de energia elétrica (Equatorial),Glosa - Concessionárias (faturas de energia),HDT,ISG,outro,"Variável por mês (ex: R$ 86.753,48 em jan/24)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel.xlsx,11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel,"Desconto referente a servidores cedidos ao hospital, processo 201800010008207, natureza 3.1.91.11.10",Glosa - Servidores cedidos (SES/COFP e SES/SUPECC-03082),HDT,ISG,outro,"Variável por mês (ex: Jan/2024: R$ 1.399.995,89; Fev/2024: R$ 1.335.022,78; Mar/2024: R$ 1.319.264,89; Abr/2024: R$ 1.281.971,59; Mai/2024: R$ 1.314.505,43; Jun/2024: R$ 1.364.251,69; Jul/2024: R$ 1.315.779,87; Ago/2024: R$ 1.288.747,50; Set/2024: R$ 1.477.312,45; Out/2024: R$ 1.477.312,45; Nov/2024: R$ 1.477.312,45)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel.xlsx,11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel,"Desconto referente a residentes médicos, processo 201800010008207, natureza 3.1.91.11.10",Glosa - Residentes (Programa de Residência Médica),HDT,ISG,outro,"Variável por mês (ex: Jan/2024: R$ 48.731,10; Fev/2024: R$ 40.403,94; Mar/2024: R$ 43.458,86; Abr/2024: R$ 32.520,24; Mai/2024: R$ 32.520,24; Jun/2024: R$ 29.071,13; Jul/2024: R$ 36.954,83; Ago/2024: R$ 53.707,70; Set/2024: R$ 95.368,80; Out/2024: R$ 93.799,68; Nov/2024: R$ 93.799,68)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel.xlsx,11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel,"Diferença entre o valor previsto no contrato e o valor efetivo da folha, processo 201800010008207, natureza 3.1.91.11.10",Outras Glosas - Diferença do ajuste de folha (valor da folha menor que o previsto no Contrato),HDT,ISG,outro,"Variável por mês (Jan/2024: R$ 28.585,46; Fev/2024: R$ 101.885,73; Mar/2024: R$ 114.588,70; Abr/2024: R$ 162.820,62; Mai/2024: R$ 130.286,78; Jun/2024: R$ 83.989,63; Jul/2024: R$ 124.577,75)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel.xlsx,11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel,"Desconto referente a faturas de energia pagas diretamente pela SES, processo 201800010008207, natureza 3.3.90.39.04",Glosa - Concessionárias (faturas de energia elétrica),HDT,ISG,outro,"Variável por mês (Jan/2024: R$ 86.753,48; Fev/2024: R$ 66.977,95; Mar/2024: R$ 65.381,60; Abr/2024: R$ 70.152,29; Mai/2024: R$ 72.248,99; Jun/2024: R$ 62.902,61; Jul/2024: R$ 52.944,79; Ago/2024: R$ 56.259,27; Set/2024: R$ 56.813,90; Out/2024: R$ 82.294,90; Nov/2024: R$ 88.887,36)"
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\05_Contrato_Gestao_Aditivos\11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel.xlsx,11.-Relatorio-Resumido-da-Execucao-Orcamentaria-e-Financeira-por-Contrato-de-Gestao-Novembro-2024-Excel,"Período de 25/12/2022 a 24/06/2023, conforme Relatório COMACG nº 37/2023, processo 202300010041225, natureza 3.3.90.39.04",Glosa - Não cumprimento de Metas Contratuais,HDT,ISG,outro,"R$ 219.510,00"
