_ano_pasta,_doc_path,_filename,categoria,hospital,oss_gestora,perc_total,periodo.ano,periodo.mes,periodo.tipo_periodo,valor
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Serviços,HEAPA,IGH,0,2024,2,mensal,2759866.35
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Materiais e Insumos,HEAPA,IGH,0,2024,2,mensal,791096.56
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado","Tributos: Impostos, Taxas e Contribuições",HEAPA,IGH,0,2024,2,mensal,225455.53
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Encargos Sociais,HEAPA,IGH,0,2024,2,mensal,121465.08
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Despesa Administrativa,HEAPA,IGH,0,2024,2,mensal,202603.55
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Outros,HEAPA,IGH,0,2024,2,mensal,578680.82
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Pessoal,HEAPA,IGH,0,2024,2,mensal,1333609.29
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Serviços,HEAPA,IGH,0,2024,2,mensal,2759866.35
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Materiais e Insumos,HEAPA,IGH,0,2024,2,mensal,791096.56
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Encargos Sociais,HEAPA,IGH,0,2024,2,mensal,121465.08
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Tributos,HEAPA,IGH,0,2024,2,mensal,225455.53
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Despesa Administrativa,HEAPA,IGH,0,2024,2,mensal,202603.55
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.02 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Outros,HEAPA,IGH,0,2024,2,mensal,577676.82
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Pessoal,HEAPA,IGH,0,2024,3,mensal,1375458.29
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Serviços,HEAPA,IGH,0,2024,3,mensal,3091620.1
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Materiais e Insumos,HEAPA,IGH,0,2024,3,mensal,1739083.8
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Encargos Sociais,HEAPA,IGH,0,2024,3,mensal,123772.9
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Tributos,HEAPA,IGH,0,2024,3,mensal,47651.7
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Despesa Administrativa,HEAPA,IGH,0,2024,3,mensal,230908.72
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Investimento (Aquisição de Bens),HEAPA,IGH,0,2024,3,mensal,22949.0
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.03 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Outros,HEAPA,IGH,0,2024,3,mensal,361050.73
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Pessoal,HEAPA,IGH,0,2024,4,mensal,1381923.23
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Serviços,HEAPA,IGH,0,2024,4,mensal,2751302.23
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Materiais e Insumos,HEAPA,IGH,0,2024,4,mensal,1767744.49
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado","Tributos: Impostos, Taxas e Contribuições",HEAPA,IGH,0,2024,4,mensal,53400.64
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Encargos Sociais,HEAPA,IGH,0,2024,4,mensal,130167.26
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Despesa Administrativa (localidades diversas),HEAPA,IGH,0,2024,4,mensal,277750.21
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado","Outros (Concessionárias, Rescisões, Reembolsos, etc.)",HEAPA,IGH,0,2024,4,mensal,626714.64
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Investimento - Aquisição de Bens,HEAPA,IGH,0,2024,4,mensal,380.0
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Pessoal,HEAPA,IGH,0,2024,4,mensal,1381923.23
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Serviços,HEAPA,IGH,0,2024,4,mensal,2751302.23
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Materiais e Insumos,HEAPA,IGH,0,2024,4,mensal,1767744.49
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Encargos Sociais,HEAPA,IGH,0,2024,4,mensal,130167.26
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Tributos,HEAPA,IGH,0,2024,4,mensal,53400.64
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Despesa Administrativa,HEAPA,IGH,0,2024,4,mensal,277750.21
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Investimento,HEAPA,IGH,0,2024,4,mensal,380.0
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.04 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Outros,HEAPA,IGH,0,2024,4,mensal,1078467.2
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Pessoal,HEAPA,IGH,0,2024,5,mensal,2479118.18
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Serviços,HEAPA,IGH,0,2024,5,mensal,3131358.57
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Materiais e Insumos,HEAPA,IGH,0,2024,5,mensal,1398139.51
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado","Tributos: Impostos, Taxas e Contribuições",HEAPA,IGH,0,2024,5,mensal,49528.22
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Encargos Sociais,HEAPA,IGH,0,2024,5,mensal,131414.06
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Despesa Administrativa,HEAPA,IGH,0,2024,5,mensal,255474.23
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Outros,HEAPA,IGH,0,2024,5,mensal,442827.69
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Pessoal,HEAPA,IGH,0,2024,5,mensal,2479118.18
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Serviços,HEAPA,IGH,0,2024,5,mensal,3131358.57
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Materiais e Insumos,HEAPA,IGH,0,2024,5,mensal,1398139.51
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público","Tributos: Impostos, Taxas e Contribuições",HEAPA,IGH,0,2024,5,mensal,49528.22
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Encargos Sociais,HEAPA,IGH,0,2024,5,mensal,131414.06
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Despesa Administrativa,HEAPA,IGH,0,2024,5,mensal,255474.23
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público","Concessionárias (Água, Luz e Telefonia)",HEAPA,IGH,0,2024,5,mensal,6223.7
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Rescisões trabalhistas,HEAPA,IGH,0,2024,5,mensal,43008.83
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Reembolso de rateios,HEAPA,IGH,0,2024,5,mensal,362353.74
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",IRRF/IOF sobre aplicações financeiras,HEAPA,IGH,0,2024,5,mensal,250.94
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.05 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Custas processuais,HEAPA,IGH,0,2024,5,mensal,30838.48
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Pessoal,HEAPA,IGH,0,2024,6,mensal,1146005.1
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Serviços,HEAPA,IGH,0,2024,6,mensal,52497.77
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Materiais e Insumos,HEAPA,IGH,0,2024,6,mensal,552.91
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Bloqueio Judicial,HEAPA,IGH,0,2024,6,mensal,202.59
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado","Tributos: Impostos, Taxas e Contribuições",HEAPA,IGH,0,2024,6,mensal,51207.44
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Encargos Sociais,HEAPA,IGH,0,2024,6,mensal,293335.58
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado",Despesa Administrativa (OSS/unidade diversas),HEAPA,IGH,0,2024,6,mensal,208443.28
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado.pdf","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público-Assinado","Outros (Concessionárias, Rescisões, Reembolsos, etc.)",HEAPA,IGH,0,2024,6,mensal,4098271.49
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Pessoal,HEAPA,IGH,0,2024,6,mensal,1146005.1
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Encargos Sociais,HEAPA,IGH,0,2024,6,mensal,293335.58
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Serviços,HEAPA,IGH,0,2024,6,mensal,52497.77
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Materiais e Insumos,HEAPA,IGH,0,2024,6,mensal,552.91
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público","Tributos: Impostos, Taxas e Contribuições",HEAPA,IGH,0,2024,6,mensal,51207.44
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Despesa Administrativa,HEAPA,IGH,0,2024,6,mensal,208443.28
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Rescisões trabalhistas,HEAPA,IGH,0,2024,6,mensal,3330098.25
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Reembolso de rateios,HEAPA,IGH,0,2024,6,mensal,1041420.13
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Bloqueio Judicial,HEAPA,IGH,0,2024,6,mensal,202.59
2024,"C:\OSS-Goias\documentos\IGH\HEAPA\2024\21_Relatorio_Comparativo_Recursos\2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público.xlsx","2024.06 - HEAPA - Relatório mensal comparativo dos recursos recebidos, gastos e devolvidos ao Público",Custas processuais,HEAPA,IGH,0,2024,6,mensal,26745.71
