_ano_pasta,_doc_path,_filename,hospital,indicador,meta,oss_gestora,perc_atingimento,periodo.ano,periodo.mes,periodo.tipo_periodo,realizado,status
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Consulta médica,1114,Instituto Patris,84.0,2024,5,mensal,932,parcial
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Consulta não médica,792,Instituto Patris,101.0,2024,5,mensal,799,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Taxa de Ocupação Hospitalar,85.0,Instituto Patris,-1,2024,5,mensal,90.93,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Média de Permanência Hospitalar (dias),4.0,Instituto Patris,-1,2024,5,mensal,3.57,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Intervalo de Substituição,17.0,Instituto Patris,-1,2024,5,mensal,0.35,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Taxa de Readmissão em UTI (48hs),5.0,Instituto Patris,-1,2024,5,mensal,7.14,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Taxa de Readmissão Hospitalar,20.0,Instituto Patris,-1,2024,5,mensal,1.11,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Percentual de ocorrência de glosas,1.0,Instituto Patris,-1,2024,5,mensal,-1,
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Percentual de suspensão de cirurgias programadas - causas unidade,1.0,Instituto Patris,-1,2024,5,mensal,0.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Percentual de suspensão de cirurgias programadas - causas paciente,5.0,Instituto Patris,-1,2024,5,mensal,3.18,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Percentual de Partos Cesáreos,15.0,Instituto Patris,-1,2024,5,mensal,47.41,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Taxa de aplicação da escala de Robson nas parturientes submetidas à cesárea,100.0,Instituto Patris,100.0,2024,5,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Percentual de investigação da gravidade de reações adversas a medicação (Farmacovigilância),95.0,Instituto Patris,-1,2024,5,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Razão do quantitativo de consultas ofertadas,1.0,Instituto Patris,-1,2024,5,mensal,1.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Percentual de exames de imagem com resultado em até 10 dias,70.0,Instituto Patris,-1,2024,5,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3477_Relatório Gerencial de Produção (Maio_2024).pdf,id3477_Relatório Gerencial de Produção (Maio_2024),HEL,Percentual de manifestações queixosas recebidas no sistema de ouvidoria do SUS,5.0,Instituto Patris,-1,2024,5,mensal,0.51,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Internações (Saídas Hospitalares),537,Instituto Patris,104.0,2024,6,mensal,559,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Cirurgias,280,Instituto Patris,138.0,2024,6,mensal,387,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Atendimento Ambulatorial,1906,Instituto Patris,107.0,2024,6,mensal,2032,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo,1270,Instituto Patris,117.0,2024,6,mensal,1488,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Hospital dia,176,Instituto Patris,165.91,2024,6,mensal,292,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Total Geral,4169,Instituto Patris,114.0,2024,6,mensal,4758,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Atendimento de Urgência e Emergência,-1,Instituto Patris,-1,2024,6,mensal,2911,
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Cirurgias Eletivas,104,Instituto Patris,142.0,2024,6,mensal,148,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Cirurgias Ambulatoriais,176,Instituto Patris,136.0,2024,6,mensal,239,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Internações Clínica Médica,200,Instituto Patris,102.0,2024,6,mensal,203,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Internações Clínica Obstétrica,104,Instituto Patris,115.0,2024,6,mensal,120,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Internações Cirúrgica Programada,104,Instituto Patris,141.0,2024,6,mensal,147,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Internações Clínica Cirúrgica,129,Instituto Patris,69.0,2024,6,mensal,89,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Consulta Médica,1114,Instituto Patris,78.0,2024,6,mensal,870,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Consulta Não Médica,792,Instituto Patris,147.0,2024,6,mensal,1162,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo Colonoscopia (Realizado),60,Instituto Patris,68.0,2024,6,mensal,41,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo Ecocardiograma (Realizado),40,Instituto Patris,100.0,2024,6,mensal,40,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo Eletrocardiograma (Realizado),80,Instituto Patris,216.0,2024,6,mensal,173,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo Endoscopia (Realizado),50,Instituto Patris,84.0,2024,6,mensal,42,parcial
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo Raio X (Realizado),80,Instituto Patris,784.0,2024,6,mensal,627,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo Tomografia (Realizado),600,Instituto Patris,26.0,2024,6,mensal,157,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo USG/Doppler (Realizado),40,Instituto Patris,135.0,2024,6,mensal,54,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,SADT Externo USG (Realizado),400,Instituto Patris,89.0,2024,6,mensal,354,parcial
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Taxa de Ocupação Hospitalar,85.0,Instituto Patris,-1,2024,6,mensal,86.18,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Média de Permanência Hospitalar (dias),4.0,Instituto Patris,-1,2024,6,mensal,3.47,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Intervalo de Substituição,17.0,Instituto Patris,-1,2024,6,mensal,0.56,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Taxa de Readmissão em UTI (48hs),5.0,Instituto Patris,-1,2024,6,mensal,5.26,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Taxa de Readmissão Hospitalar,20.0,Instituto Patris,-1,2024,6,mensal,4.77,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Percentual de ocorrência de glosas,1.0,Instituto Patris,-1,2024,6,mensal,-1,
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Percentual de suspensão de cirurgias - causas unidade,1.0,Instituto Patris,-1,2024,6,mensal,7.43,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Percentual de suspensão de cirurgias - causas paciente,5.0,Instituto Patris,-1,2024,6,mensal,4.05,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Percentual de Partos Cesáreos,15.0,Instituto Patris,-1,2024,6,mensal,38.05,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Taxa de aplicação da escala de Robson nas parturientes submetidas à cesárea,100.0,Instituto Patris,100.0,2024,6,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Percentual de investigação da gravidade de reações adversas a medicação (Farmacovigilância),95.0,Instituto Patris,100.0,2024,6,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Razão do quantitativo de consultas ofertadas,1.0,Instituto Patris,100.0,2024,6,mensal,1.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Percentual de exames de imagem com resultado em até 10 dias,70.0,Instituto Patris,100.0,2024,6,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3614_Relatório Gerencial de Produção (Junho_2024).pdf,id3614_Relatório Gerencial de Produção (Junho_2024),HEL,Percentual de manifestações queixosas recebidas no sistema de ouvidoria do SUS,5.0,Instituto Patris,-1,2024,6,mensal,0.55,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Internações (Saídas Hospitalares),537,Instituto Patris,117.0,2024,7,mensal,629,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Cirurgias,280,Instituto Patris,187.0,2024,7,mensal,523,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Atendimento Ambulatorial,1906,Instituto Patris,109.0,2024,7,mensal,2074,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,SADT Externo,1270,Instituto Patris,142.0,2024,7,mensal,1803,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Hospital dia,176,Instituto Patris,128.0,2024,7,mensal,226,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Total Geral,4169,Instituto Patris,126.0,2024,7,mensal,5255,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Atendimento de Urgência e Emergência,-1,Instituto Patris,-1,2024,7,mensal,2913,
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Cirurgias Eletivas,104,Instituto Patris,138.0,2024,7,mensal,144,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Cirurgias Ambulatoriais,176,Instituto Patris,215.0,2024,7,mensal,379,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Clínica Médica (Internações),200,Instituto Patris,125.0,2024,7,mensal,250,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Clínica Obstétrica (Internações),104,Instituto Patris,110.0,2024,7,mensal,114,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Cirúrgica Programada (Internações),104,Instituto Patris,140.0,2024,7,mensal,146,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Clínica Cirúrgica (Internações),129,Instituto Patris,92.0,2024,7,mensal,119,parcial
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Consulta Médica (Ambulatorial),1114,Instituto Patris,95.0,2024,7,mensal,1059,parcial
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Consulta Não Médica (Ambulatorial),792,Instituto Patris,128.0,2024,7,mensal,1015,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Taxa de Ocupação Hospitalar,85.0,Instituto Patris,-1,2024,7,mensal,81.63,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Média de Permanência Hospitalar (dias),4.0,Instituto Patris,-1,2024,7,mensal,3.05,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Intervalo de Substituição,17.0,Instituto Patris,-1,2024,7,mensal,0.69,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Taxa de Readmissão em UTI (48hs),5.0,Instituto Patris,-1,2024,7,mensal,5.88,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Taxa de Readmissão Hospitalar,20.0,Instituto Patris,-1,2024,7,mensal,5.52,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Percentual de ocorrência de glosas,1.0,Instituto Patris,-1,2024,7,mensal,1.62,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Percentual de suspensão de cirurgias por condições operacionais (unidade),1.0,Instituto Patris,-1,2024,7,mensal,0.69,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Percentual de suspensão de cirurgias por condições operacionais (paciente),5.0,Instituto Patris,-1,2024,7,mensal,0.69,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Percentual de Partos Cesáreos,15.0,Instituto Patris,-1,2024,7,mensal,45.87,nao_atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Taxa de aplicação da escala de Robson,100.0,Instituto Patris,100.0,2024,7,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Percentual de investigação de gravidade de reações adversas a medicação,95.0,Instituto Patris,-1,2024,7,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Razão do quantitativo de consultas ofertadas,1.0,Instituto Patris,100.0,2024,7,mensal,1.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Percentual de exames de imagem com resultado em até 10 dias,70.0,Instituto Patris,-1,2024,7,mensal,100.0,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3686_Relatório Gerencial de Produção (Julho_2024).pdf,id3686_Relatório Gerencial de Produção (Julho_2024),HEL,Percentual de manifestações queixosas recebidas no sistema de ouvidoria do SUS,5.0,Instituto Patris,-1,2024,7,mensal,0.38,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Internações (Saídas Hospitalares),537,Instituto Patris,101.0,2024,8,mensal,540,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Cirurgias,280,Instituto Patris,134.0,2024,8,mensal,375,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Atendimento Ambulatorial,1906,Instituto Patris,114.0,2024,8,mensal,2173,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,SADT Externo,1270,Instituto Patris,128.0,2024,8,mensal,1620,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Hospital dia,176,Instituto Patris,170.45,2024,8,mensal,300,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Total Geral,4169,Instituto Patris,120.0,2024,8,mensal,5008,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Atendimento de Urgência e Emergência,-1,Instituto Patris,-1,2024,8,mensal,3097,
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Internações - Clínica Médica,200,Instituto Patris,106.0,2024,8,mensal,211,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Internações - Clínica Obstétrica,104,Instituto Patris,104.0,2024,8,mensal,108,atingido
2024,C:\OSS-Goias\documentos\Instituto Patris\HEL\2024\34_Relatorio_Producao\id3747_Relatório Gerencial de Produção (Agosto_2024).pdf,id3747_Relatório Gerencial de Produção (Agosto_2024),HEL,Internações - Cirúrgica Programada,104,Instituto Patris,112.0,2024,8,mensal,116,atingido
